UMAP 0,UMAP 1,cell_type,gene_0,gene_1,gene_2,gene_3,gene_4,gene_5,gene_6,gene_7
-6.937228,6.6578884,CD4+ T naive,FOS,DUSP2,ID2,CRIP1,IL7R,TNFAIP3,H1FX,JUN
19.698687,-16.43652,Reticulocyte,MALAT1,HBD,HBB,HBA2,AHSP,HBA1,HBM,BLVRB
7.7135496,-21.167645,Normoblast,HBD,HBM,CA1,HBB,AHSP,HBA1,HBA2,SLC25A37
-4.0642138,10.312053,CD4+ T activated,TRBC1,JUNB,TRAC,SAT1,ARL4C,CD69,H1FX,AL499604.1
4.8779364,17.296225,CD8+ T CD57+ CD45RA+,CCL5,AHNAK,NKG7,CCL4,SYNE2,TPT1,SYNE1,MACF1
-0.100059934,14.546258,CD4+ T activated,KLRB1,CCL5,AHNAK,CRIP1,S100A11,SYNE2,IL7R,ANXA1
17.528399,-17.117239,Reticulocyte,HBD,MALAT1,HBB,HBA2,AHSP,HBM,HBA1,FOS
-6.6913643,6.377,CD4+ T naive,FOS,DUSP2,TRBC2,CRIP1,JUNB,TUBA1B,IL7R,HBA2
-17.870483,-10.619389,Naive CD20+ B IGKC+,IGKC,IGHM,HLA-DRA,CD74,NEAT1,HLA-DPB1,CD79A,HLA-DRB1
15.600324,-20.660065,Reticulocyte,HBD,HBM,MALAT1,HBB,HBA2,AHSP,HBA1,CA1
9.437376,-17.809448,Normoblast,HBD,SLC25A37,HBB,HBM,HBA1,HBA2,SLC4A1,TPT1
20.898502,-14.147425,Reticulocyte,MALAT1,HBB,HBD,HBA2,HBA1,JUN,CA1,AHSP
1.8335025,-20.218407,Erythroblast,HBM,HBD,CA1,HBB,AHSP,PRDX2,HBA2,HBA1
-6.5422053,7.7105026,CD4+ T naive,KLF6,IL7R,FOS,HSP90B1,CD69,CRIP1,GPR183,HIST1H4C
19.07698,-17.83535,Reticulocyte,HBD,MALAT1,HBM,HBB,HBA2,HBA1,AHSP,CA1
3.08124,-19.40113,Erythroblast,HBD,HBM,CA1,HBB,AHSP,HBA1,HBA2,TMSB10
-0.21565697,-21.826448,Erythroblast,HBM,HBD,AHSP,CA1,HBB,HIST1H4C,PRDX2,HBA2
1.108028,-21.7698,Erythroblast,HBM,HBD,AHSP,CA1,HIST1H4C,PRDX2,HBB,CA2
14.917311,-0.34124124,CD14+ Mono,S100A9,S100A8,LYZ,FCN1,AC020656.1,MNDA,LGALS1,PSAP
-3.114686,7.656752,CD4+ T naive,TRBC1,HBD,FOS,CRIP1,TRAC,JUNB,ZFP36L1,MAL
-6.11217,8.176905,CD4+ T naive,JUN,FOS,ARL4C,TRBC1,TRBC2,HBB,CRIP1,NOSIP
-15.457191,-11.077127,Naive CD20+ B IGKC+,IGKC,IGHM,HLA-DRA,CD74,CD79A,CD37,IGHD,CD79B
-5.596321,10.321031,CD4+ T naive,TRBC1,FOS,EGR1,HIST1H4C,MALAT1,CRIP1,CD69,HBA2
8.576648,-20.76486,Normoblast,HBM,HBD,CA1,AHSP,HBB,HBA1,HBA2,SLC25A37
15.313079,-1.8131256,CD14+ Mono,LYZ,S100A8,S100A9,AC020656.1,LGALS1,VCAN,MNDA,TYROBP
-4.892643,10.664665,CD4+ T activated,MALAT1,FOS,NEAT1,GPR183,HBD,TRBC2,JUN,AL499604.1
-3.1286488,11.9083,CD4+ T activated,CRIP1,JUN,TRBC1,FOS,S100A11,DUSP2,IL7R,CD69
-17.948483,-11.256304,Naive CD20+ B IGKC+,IGKC,IGHM,HLA-DRA,CD74,TCL1A,JUN,CD79B,CD79A
-5.807127,9.554617,CD4+ T naive,TRBC1,CRIP1,JUN,NEAT1,JUNB,DUSP2,TNFAIP3,ARL4C
-2.5010304,10.430638,CD4+ T naive,TRBC1,CRIP1,JUN,HIST1H4C,FOS,TPT1,HBA2,NEAT1
5.4606247,16.054504,NK,GNLY,CCL5,SYNE2,AHNAK,SYNE1,GZMB,CCL4,TPT1
14.632908,0.094857946,CD14+ Mono,S100A9,S100A8,LYZ,LGALS1,S100A12,AC020656.1,FCN1,FOS
-3.577774,11.7019615,CD4+ T activated,CRIP1,S100A11,ANXA1,TRBC1,CD69,FOS,ITGB1,MAF
10.192369,-18.664032,Normoblast,HBD,HBM,HBB,HBA1,SLC25A37,HBA2,AHSP,TPT1
-7.354533,8.505268,CD4+ T naive,CRIP1,JUNB,DDIT4,AL499604.1,GPR183,S100A11,GIMAP7,FOS
-1.877022,-2.7607026,CD8+ T naive,CD8B,JUNB,CD8,PCED1B-AS1,TRBC2,KLRK1,ARL4C,IL7R
13.742025,-0.27450722,CD14+ Mono,S100A9,LYZ,S100A8,LGALS1,AC020656.1,FOS,NEAT1,CST3
5.9047136,13.175674,CD8+ T CD57+ CD45RA+,NKG7,CCL5,GNLY,JUN,GZMH,CCL4,KLRB1,KLRD1
14.216072,-0.64723784,CD14+ Mono,S100A8,S100A9,LYZ,MNDA,LGALS1,AC020656.1,HIST1H4C,CYBB
4.614934,19.107052,NK,GNLY,CCL4,NKG7,GZMA,CST7,TYROBP,GZMB,CLIC3
-6.0748405,10.632411,CD4+ T naive,CRIP1,TRBC1,FOS,CITED2,JUNB,DUSP2,AL499604.1,HBB
-2.9361024,14.023569,CD4+ T activated,KLRB1,CRIP1,IL7R,S100A11,ANXA1,JUNB,FOS,PCED1B-AS1
1.2157643,-1.410439,CD8+ T naive,ARL4C,CD8B,CD8,CD8A,PCED1B-AS1,HBD,AIF1,MALAT1
16.790087,-14.573397,Reticulocyte,MALAT1,HBD,HBB,HBA2,HBA1,AHSP,TPT1,SLC25A37
16.7611,1.6716634,CD14+ Mono,S100A9,S100A8,LYZ,VCAN,FCN1,CTSS,FOSB,MNDA
14.452938,-0.48490524,CD14+ Mono,S100A9,S100A8,LYZ,S100A12,AC020656.1,FCN1,MNDA,LGALS1
8.313151,-20.765215,Normoblast,HBM,HBD,AHSP,HBB,CA1,SLC25A37,HBA1,HBA2
20.902058,-16.311283,Reticulocyte,HBD,MALAT1,HBB,HBA2,CA1,HBA1,HBM,AHSP
8.858548,-17.955795,Normoblast,HBD,SLC25A37,HBB,AHSP,HBA1,HBA2,SLC4A1,TPT1
-1.6863935,13.204145,CD4+ T activated,CRIP1,NEAT1,S100A11,ZFP36,AHNAK,FOS,ANXA1,CD2
-0.61764085,-21.972485,Erythroblast,HBM,CA1,HBD,HBB,AHSP,PRDX2,HIST1H4C,HBA2
-16.970554,-11.457298,Naive CD20+ B IGKC+,IGKC,IGHM,HLA-DRA,CD74,IGHD,TCL1A,CD79B,CD69
-15.157255,-13.056685,Naive CD20+ B IGKC+,IGKC,IGHM,HLA-DRA,TCL1A,CD74,CD79B,IGHD,CD37
-13.809146,-6.249383,Naive CD20+ B IGKC-,IGLC2,IGHM,IGLC3,HLA-DRA,CD74,CD79A,CD79B,HLA-DRB1
14.017748,-0.2953266,CD14+ Mono,S100A9,S100A8,LYZ,AC020656.1,LGALS1,S100A12,NEAT1,MNDA
-5.397052,8.098697,CD4+ T activated,TRBC1,JUNB,HBA2,FOS,CD69,CRIP1,HBA1,HBB
13.40408,1.2389011,CD14+ Mono,S100A9,S100A8,LYZ,NEAT1,CTSS,VCAN,TYROBP,MNDA
-15.972654,-7.8228045,Naive CD20+ B IGKC-,IGHM,CD79B,CD74,CD79A,HLA-DRA,IGKC,IGLC1,CD37
5.522711,18.301006,NK,GNLY,NKG7,CCL4,CCL5,GZMA,CST7,KLRB1,TYROBP
-15.904762,-10.107476,Naive CD20+ B IGKC+,IGKC,IGLC2,IGHM,HLA-DRA,IGLC3,CD74,CD79A,IGHD
-6.177564,6.762643,CD4+ T naive,AL499604.1,FOS,HBA2,TRBC1,MALAT1,CD69,BCL2,TPT1
-13.458425,-11.273368,Naive CD20+ B IGKC+,IGKC,IGHM,HLA-DRA,CD74,TCL1A,CD79B,CD79A,VPREB3
15.660246,-16.812653,Reticulocyte,HBD,MALAT1,AHSP,HBB,HBM,HBA1,HBA2,TPT1
15.336575,3.171089,CD14+ Mono,S100A9,S100A8,LYZ,CTSS,VCAN,FCN1,CST3,NEAT1
2.5723438,-20.429863,Erythroblast,HBD,CA1,HBM,AHSP,PRDX2,HBB,HBA2,TMSB10
18.700546,-15.095796,Reticulocyte,HBD,MALAT1,HBB,HBA2,AHSP,HBA1,HBM,BLVRB
-3.8011599,11.170578,CD4+ T activated,CRIP1,DUSP2,TRBC1,ANXA1,IL7R,FOS,GPR183,ITGB1
16.221592,1.8935616,CD14+ Mono,S100A8,S100A9,LYZ,CTSS,CST3,S100A12,FCN1,MNDA
-9.313293,7.2514586,CD4+ T naive,FOS,DUSP2,JUNB,CRIP1,ARL4C,NOSIP,CD8,JUN
-3.4836864,1.1311386,CD8+ T naive,DUSP2,H1FX,JUN,CD8,CCL5,CD69,CD8A,SAT1
-1.9683518,-4.2962213,CD8+ T naive,CD8B,IL7R,FOSB,DUSP2,CD8,KLRK1,LINC02446,HBA2
-16.583584,-11.24738,Naive CD20+ B IGKC+,IGKC,IGHM,HLA-DRA,CD74,CD37,CD79B,IGHD,HBA1
8.04915,13.193558,CD8+ T CD57+ CD45RA+,CCL5,NKG7,GNLY,GZMH,GZMB,CST7,CCL4,KLRB1
10.037378,-18.094316,Normoblast,HBD,SLC25A37,HBB,HBA1,AHSP,HBA2,HBM,TPT1
-4.641842,7.291887,CD4+ T naive,IL7R,FOS,TRBC1,HBA2,ANXA1,TNFAIP3,ZFP36L1,MALAT1
-3.5435495,11.214134,CD4+ T activated,CRIP1,KLRB1,ITGB1,AHNAK,GPR183,MAF,MALAT1,HBD
-16.033321,-5.9762774,Naive CD20+ B IGKC-,IGLC2,IGHM,CD74,HLA-DRA,CD79B,CD37,MS4A1,NEAT1
-4.7885165,11.936296,CD4+ T activated,KLRB1,FOS,IL7R,GPR183,JUNB,CRIP1,NEAT1,ARL4C
-17.930382,-11.265043,Naive CD20+ B IGKC+,IGKC,IGHM,HLA-DRA,CD74,HLA-DRB1,CD69,TCL1A,NEAT1
12.611675,3.5284574,CD14+ Mono,NEAT1,S100A9,LYZ,S100A8,SAT1,FOS,TYROBP,CTSS
14.017648,-1.3071048,CD14+ Mono,S100A9,S100A8,LYZ,LGALS1,AC020656.1,NEAT1,SAT1,AC020916.1
-16.495335,-12.539649,Naive CD20+ B IGKC+,IGKC,IGHM,HLA-DRA,CD79A,TCL1A,CD74,IGHD,CD79B
-15.739275,-6.489088,Naive CD20+ B IGKC-,IGLC2,IGHM,HLA-DRA,CD74,CD69,CD79A,TCL1A,IGHD
-1.3569297,-21.506502,Erythroblast,HBM,HBD,CA1,AHSP,HBB,HIST1H4C,PRDX2,HBA2
-18.190199,-10.670371,Naive CD20+ B IGKC+,IGKC,IGHM,HLA-DRA,CD74,CD79B,CD79A,HLA-DRB1,CD37
-10.675481,-10.335984,Transitional B,IGHM,CD79B,IGLC1,HLA-DRA,CD24,IGLC2,TCL1A,STMN1
-1.3752855,5.341033,CD4+ T naive,IL7R,JUNB,CD69,HIST1H4C,ARL4C,FOS,HBA1,TNFAIP3
-7.484315,10.559303,CD4+ T naive,TRBC1,HBA2,TRAC,DDIT4,FOS,JUNB,SAT1,ILF3-DT
-2.6435213,15.129566,CD4+ T activated,KLRB1,CRIP1,CD69,FOS,ANXA1,CITED2,KLF6,S100A11
18.755716,-16.46748,Reticulocyte,HBD,MALAT1,HBM,HBB,HBA2,HBA1,AHSP,FOS
14.272043,5.5354238,CD14+ Mono,S100A9,NEAT1,LYZ,S100A8,CTSS,TYROBP,ZFP36L1,PSAP
-6.1590223,7.010047,CD4+ T naive,JUNB,JUN,AL499604.1,CD69,HBA1,MARCKSL1,IRF1,HBA2
-1.4807554,1.9228133,CD8+ T naive,CD8,CD8A,AIF1,CD8B,HIST1H4C,ARL4C,JUN,CD69
-18.493908,-11.621762,Naive CD20+ B IGKC+,IGKC,IGHM,CD74,HLA-DRA,CD79A,NEAT1,CD69,CD79B
-5.784735,10.488987,CD4+ T naive,TRBC1,FOS,CD69,HBA1,JUNB,TRAC,JUN,MALAT1
17.163692,-19.89161,Reticulocyte,HBD,MALAT1,HBM,HBB,HBA2,AHSP,HBA1,CA1
13.60876,1.6965971,CD14+ Mono,S100A9,S100A8,NEAT1,LYZ,SAT1,FOS,AHNAK,LGALS1
-5.0860424,8.924298,CD4+ T activated,FOS,JUN,HIST1H1D,DUSP2,TRBC2,TRAC,ANXA1,HBB
-1.754955,11.35961,CD4+ T activated,CRIP1,S100A11,IL7R,MALAT1,KLRB1,GPR183,ITGB1,ANXA1
20.961,-13.967258,Reticulocyte,MALAT1,HBB,HBA2,HBD,HBA1,AHSP,TPT1,HBM
14.281855,2.4085014,CD14+ Mono,S100A9,S100A8,LYZ,CTSS,VCAN,NEAT1,S100A12,FCN1
12.808942,-18.577261,Reticulocyte,HBD,HBB,HBM,AHSP,HBA1,HBA2,MALAT1,SLC25A37
-6.034889,4.7745366,CD4+ T naive,TPT1,ARL4C,EGR1,JUN,JUNB,MARCKSL1,AL499604.1,FOS
13.22769,2.9550135,CD14+ Mono,S100A9,S100A8,LYZ,CTSS,SAT1,S100A12,NEAT1,VCAN
13.7668295,1.8997006,CD14+ Mono,S100A9,S100A8,LYZ,NEAT1,S100A12,CTSS,FCN1,VCAN
-3.0488834,14.001577,CD4+ T activated,AHNAK,CRIP1,ANXA1,HIST1H4C,S100A11,CITED2,IL7R,KLF6
-18.090895,-10.496904,Naive CD20+ B IGKC+,IGKC,IGHM,HLA-DRA,CD74,CD79A,IGLC2,IGHD,DUSP2
14.207404,4.4706087,CD14+ Mono,S100A9,NEAT1,S100A8,LYZ,CTSS,SAT1,PSAP,FCN1
4.1670938,-21.336105,Erythroblast,HBD,HBM,CA1,AHSP,HBB,HBA1,HBA2,PRDX2
-6.9769793,6.9216404,CD4+ T naive,FOS,JUNB,HBA1,TRBC2,ID2,ID3,GPR183,HIST1H4C
-17.509651,-9.9482355,Naive CD20+ B IGKC+,IGKC,IGLC2,IGHM,HLA-DRA,CD74,IGHD,CD79A,CD69
3.3136253,-19.530518,Erythroblast,HBM,HBD,CA1,HBB,AHSP,HBA1,HBA2,SLC4A1
9.782629,-18.683784,Normoblast,HBD,HBB,HBM,SLC25A37,AHSP,HBA1,HBA2,TPT1
-15.125963,-11.741456,Naive CD20+ B IGKC+,IGKC,HLA-DRA,IGHM,TCL1A,CD74,CD79A,CD37,MS4A1
21.891752,-10.050838,Reticulocyte,MALAT1,HBB,HBA2,HBA1,JUN,TPT1,TMSB10,FOS
21.007446,-12.745838,Reticulocyte,MALAT1,HBB,HBA2,HBA1,HBD,JUN,TMSB10,CA1
20.525692,-12.21538,Reticulocyte,MALAT1,HBA2,HBB,HBA1,HBD,TPT1,JUN,TMSB10
-0.72783595,12.345455,CD4+ T activated,CRIP1,IL7R,LGALS1,ANXA1,ITGB1,S100A11,FOS,KLF6
-4.2224574,7.6091137,CD4+ T naive,TRBC1,CRIP1,PCED1B-AS1,HIST1H4C,JUNB,TRBC2,ARL4C,FOS
18.862446,-16.208063,Reticulocyte,MALAT1,HBD,HBB,HBA2,HBM,HBA1,CA1,AHSP
13.158138,-18.935307,Reticulocyte,HBD,MALAT1,HBB,AHSP,HBA1,HBM,HBA2,CA1
18.364868,-16.459663,Reticulocyte,HBD,HBB,MALAT1,HBA2,HBM,HBA1,AHSP,BLVRB
-7.254257,10.233694,CD4+ T activated,TRBC1,DUSP2,HIST1H4C,AL499604.1,TRAC,FOSB,MALAT1,CD8
-0.47878128,-1.0564191,CD8+ T naive,JUN,HBA1,JUNB,TRBC2,CD8B,NEAT1,TRAC,LINC02446
-3.400985,5.854396,CD4+ T naive,JUNB,ARL4C,HIST1H4C,HBD,TRAC,CD7,JUN,ITM2A
15.706733,1.331524,CD14+ Mono,S100A9,S100A8,LYZ,FCN1,CTSS,S100A12,JUN,VCAN
-15.474773,-6.507037,Naive CD20+ B IGKC-,IGLC2,IGHM,CD74,HLA-DRA,MS4A1,CD79A,CD37,TCL1A
-17.568676,-11.371563,Naive CD20+ B IGKC+,IGKC,IGHM,HLA-DRA,CD74,JUN,CD37,HLA-DRB1,TCL1A
-0.28717402,-21.6768,Erythroblast,HBM,HBD,CA1,AHSP,HBB,PRDX2,HIST1H4C,CA2
15.978161,-1.4255865,CD14+ Mono,LYZ,S100A8,S100A9,AC020656.1,PSAP,H1FX,LGALS1,VCAN
13.632162,3.972281,CD14+ Mono,S100A9,S100A8,LYZ,NEAT1,CTSS,VCAN,SAT1,FCN1
5.427636,19.591253,NK,GNLY,NKG7,CCL4,CCL5,CST7,GZMA,KLRD1,CLIC3
-12.151741,-9.252899,Transitional B,IGLC2,IGHM,CD79B,TCL1A,HLA-DRA,IGLC3,CD74,VPREB3
-14.071427,-6.2386684,Naive CD20+ B IGKC-,IGLC2,IGHM,CD74,HLA-DRA,CD79A,CD79B,MS4A1,HLA-DRB1
14.415115,-17.878033,Reticulocyte,HBM,HBD,HBB,MALAT1,HBA1,AHSP,HBA2,SLC25A37
-17.159492,-11.726647,Naive CD20+ B IGKC+,IGKC,IGHM,HLA-DRA,CD74,CD79A,JUNB,HLA-DRB1,HLA-DPA1
-16.434217,-7.926792,Naive CD20+ B IGKC-,IGKC,IGLC2,IGHM,HLA-DRA,CD74,CD79A,CD37,IGHD
-18.428707,-11.353947,Naive CD20+ B IGKC+,IGKC,HLA-DRA,IGHM,CD74,CD79A,MS4A1,IGHD,HLA-DRB1
-3.4168968,8.778931,CD4+ T naive,ARL4C,TRBC1,CRIP1,NEAT1,HIST1H4C,MALAT1,KLF6,TRAC
-9.398996,-11.1785755,Transitional B,CD79B,TCL1A,IGHM,IGLC2,CD24,YBX3,VPREB1,HIST1H1C
12.588043,3.0245252,CD14+ Mono,S100A9,S100A8,NEAT1,LYZ,SAT1,CTSS,VCAN,FOS
21.215317,-15.25624,Reticulocyte,MALAT1,HBB,HBD,HBA2,HBM,HBA1,AHSP,JUN
15.196016,5.747056,CD14+ Mono,S100A9,NEAT1,LYZ,S100A8,CST3,TYROBP,SAT1,CTSS
-6.977997,6.333961,CD4+ T naive,FOS,JUNB,MALAT1,ARL4C,GPR183,HBA1,CD8A,BCL2
-17.788052,-10.342965,Naive CD20+ B IGKC+,IGKC,IGHM,HLA-DRA,IGHD,CD74,TCL1A,NEAT1,MS4A1
17.173065,-16.8753,Reticulocyte,HBD,HBM,MALAT1,HBB,HBA2,AHSP,HBA1,BLVRB
14.125386,0.2676528,CD14+ Mono,S100A9,S100A8,LYZ,S100A12,FCN1,VCAN,MNDA,CST3
17.31548,0.99057627,CD14+ Mono,S100A8,S100A9,LYZ,VCAN,FCN1,CTSS,AC020656.1,S100A12
3.128191,-19.022818,Erythroblast,HBM,HBD,AHSP,HBB,CA1,HBA1,HBA2,SLC4A1
-3.6852622,-0.8097422,CD8+ T naive,FOS,CCL5,PCED1B-AS1,IRF1,JUN,JUNB,GZMK,CD8
-3.7978754,10.255376,CD4+ T activated,KLRB1,CRIP1,S100A11,JUNB,HIST1H4C,ANXA1,IL7R,FOS
-16.007277,-6.7851973,Naive CD20+ B IGKC-,IGLC2,IGHM,CD74,HLA-DRA,CD37,IGLC3,CD79A,HLA-DQA1
-18.212381,-11.265471,Naive CD20+ B IGKC+,IGKC,IGHM,HLA-DRA,CD74,CD69,HLA-DRB1,HLA-DQA1,IGHD
13.762718,0.9573202,CD14+ Mono,S100A9,S100A8,LYZ,S100A12,FCN1,VCAN,MNDA,CTSS
-2.8933187,13.403887,CD4+ T activated,KLRB1,CRIP1,FOS,IL7R,HBA2,CITED2,HSPA5,HBD
-4.0576754,7.438101,CD4+ T naive,HBA2,TNFAIP3,CRIP1,CD69,HBA1,HBB,FOS,HIST1H4C
13.138333,-0.65208125,CD14+ Mono,S100A8,S100A9,LYZ,S100A12,NEAT1,LGALS1,VCAN,FCN1
-15.876368,-11.821373,Naive CD20+ B IGKC+,IGKC,IGHM,HLA-DRA,CD74,TCL1A,CD79A,CD79B,CD69
14.044636,3.1488614,CD14+ Mono,S100A9,S100A8,LYZ,CTSS,TYROBP,NEAT1,FCN1,SAT1
13.560189,-0.5901857,CD14+ Mono,S100A8,S100A9,LYZ,LGALS1,S100A12,NEAT1,AC020656.1,FCN1
-4.5887003,13.144673,CD4+ T activated,IL7R,SAT1,CRIP1,DUSP2,ITGB1,JUN,CD69,AHNAK
-7.6091375,7.073694,CD4+ T naive,FOS,DUSP2,EGR1,JUNB,AL499604.1,JUN,ARL4C,SAT1
-15.522684,-6.8240023,Naive CD20+ B IGKC-,IGLC2,IGHM,HLA-DRA,CD74,CD69,CD79A,HLA-DQA1,JUN
17.214752,3.841188,CD14+ Mono,S100A9,S100A8,LYZ,CTSS,PSAP,TYROBP,AIF1,FCN1
-7.046039,7.9668074,CD4+ T naive,TRBC1,FOS,JUNB,TRBC2,AL499604.1,CD69,HBA1,JUN
22.24133,-12.617138,Reticulocyte,MALAT1,HBB,HBA2,HBA1,HBM,CA1,JUN,TPT1
15.67571,-0.22490379,CD14+ Mono,S100A9,S100A8,LYZ,CTSS,S100A12,FCN1,MNDA,VCAN
17.066093,-13.239721,Reticulocyte,MALAT1,HBD,HBB,HBA2,HBA1,SLC25A37,AHSP,TPT1
-2.0391345,-21.139053,Erythroblast,HBM,HBD,AHSP,HBB,HIST1H4C,PRDX2,HBA2,HBA1
19.424934,-17.748201,Reticulocyte,HBD,MALAT1,HBB,HBM,HBA2,AHSP,HBA1,CA1
-5.4213767,9.80092,CD4+ T naive,TRBC1,JUNB,FOS,H1FX,TPT1,DDIT4,HIST1H4C,MALAT1
15.927183,-15.986404,Reticulocyte,HBD,MALAT1,HBB,AHSP,HBA1,HBA2,TPT1,BLVRB
14.186784,4.572546,CD14+ Mono,NEAT1,S100A9,LYZ,S100A8,CTSS,VCAN,TYROBP,FCN1
8.554818,-19.80784,Normoblast,HBD,HBB,AHSP,SLC25A37,CA1,SLC4A1,HBM,HBA1
-16.100819,-8.1120205,Naive CD20+ B IGKC-,CD74,IGHM,HLA-DRA,MS4A1,CD79A,CD69,IGLC2,IGHD
20.576866,-14.294774,Reticulocyte,MALAT1,HBB,HBA2,HBD,HBA1,HBM,CA1,AHSP
-6.1501517,6.0414133,CD4+ T naive,ARL4C,PRKCQ-AS1,AL499604.1,HIST1H4C,TRAT1,HIST1H1D,TRBC2,PCED1B-AS1
-5.5464764,7.2000265,CD4+ T naive,JUNB,HIST1H4C,ZFP36L1,DDIT4,MARCKSL1,CD69,MALAT1,GPR183
-15.259277,-7.0497503,Naive CD20+ B IGKC-,IGLC2,IGHM,CD74,IGLC3,HLA-DRA,CD69,CD79A,HLA-DQA1
7.61022,-20.827457,Normoblast,HBD,HBM,HBB,AHSP,CA1,HBA1,SLC25A37,HBA2
-0.3520194,11.197742,CD4+ T activated,CRIP1,S100A11,JUN,HBD,FOS,NUCB2,ANXA1,CD69
13.407732,1.276856,CD14+ Mono,S100A9,S100A8,LYZ,NEAT1,SAT1,FOS,VCAN,LGALS1
-15.724525,-5.9490633,Naive CD20+ B IGKC-,IGLC2,IGHM,HLA-DRA,CD74,CD37,CD79A,MS4A1,IGHD
-11.602961,-9.830408,Transitional B,IGLC3,CD79B,IGHM,TCL1A,IGLC2,HLA-DRA,CD24,RGS2
-18.18748,-11.393253,Naive CD20+ B IGKC+,IGKC,HLA-DRA,IGHM,CD74,CD79B,IGHD,CD79A,HLA-DQA1
12.92791,1.8971584,CD14+ Mono,S100A9,S100A8,LYZ,CTSS,NEAT1,SAT1,S100A12,TYROBP
2.9906368,-20.35363,Erythroblast,HBM,HBD,CA1,AHSP,HBB,PRDX2,CA2,HBA2
-2.6901617,14.002573,CD4+ T activated,FOS,ANXA1,ITGB1,SAT1,CRIP1,GZMA,TRBC1,CD69
16.362387,-18.172447,Reticulocyte,HBD,MALAT1,HBB,AHSP,HBA2,HBA1,CA1,HBM
-4.0816984,11.147315,CD4+ T activated,ANXA1,CD69,IRF1,CRIP1,FOS,JUN,RGS1,SYNE2
14.816335,2.2178063,CD14+ Mono,S100A9,S100A8,LYZ,FCN1,NEAT1,LGALS1,S100A12,CTSS
-4.2961574,13.362008,CD4+ T activated,ANXA1,KLF6,JUN,FOSB,CD69,FOS,SYNE2,DDIT4
16.117773,1.3264443,CD14+ Mono,S100A9,S100A8,LYZ,NEAT1,JUN,VCAN,TYROBP,CD14
14.531441,4.3794246,CD14+ Mono,S100A9,S100A8,NEAT1,CTSS,LYZ,TYROBP,FOS,SAT1
-0.37806636,-21.576893,Erythroblast,HBM,CA1,AHSP,HBD,HBB,HIST1H4C,HBA2,PRDX2
-0.12913322,-21.201153,Erythroblast,HBM,HBD,AHSP,HBB,PRDX2,HEMGN,HBA1,HBA2
-7.9932685,7.2115507,CD4+ T naive,JUNB,FOS,TRBC2,GIMAP7,SAT1,HBA2,GPR183,JUN
9.749506,-19.417568,Normoblast,HBD,HBM,HBB,AHSP,CA1,HBA1,SLC25A37,HBA2
-4.8048024,12.779464,CD4+ T activated,FOS,ANXA1,CD69,IL7R,CRIP1,S100A11,ZFP36,AHNAK
15.380508,-17.934826,Reticulocyte,HBD,HBM,MALAT1,HBB,HBA1,HBA2,AHSP,CA1
-14.790853,-11.232123,Naive CD20+ B IGKC+,IGKC,HLA-DRA,CD74,IGHM,CD79B,IGHD,CD79A,HLA-DPB1
9.742016,-17.577374,Normoblast,HBD,HBB,SLC25A37,HBA1,HBA2,AHSP,TPT1,HBM
-5.208805,12.023465,CD4+ T activated,KLRB1,CRIP1,AHNAK,KLF6,SAT1,CD69,FOS,ANXA1
-17.580086,-12.130714,Naive CD20+ B IGKC+,IGKC,IGHM,HLA-DRA,CD74,CD79A,HLA-DRB1,IGHD,CD37
19.619053,-16.49369,Reticulocyte,MALAT1,HBD,HBB,HBA2,AHSP,HBA1,CA1,HBM
-2.9038095,14.069784,CD4+ T activated,KLRB1,FOS,AHNAK,MAF,TRBC1,JUNB,PRDM1,TRBC2
16.526981,-0.025121212,CD14+ Mono,S100A9,S100A8,LYZ,S100A12,LGALS1,FCN1,AC020656.1,VCAN
9.999095,-18.556566,Normoblast,HBD,HBM,HBB,SLC25A37,HBA1,HBA2,AHSP,SLC4A1
-14.812821,-10.775293,Naive CD20+ B IGKC+,IGKC,IGHM,HLA-DRA,TCL1A,CD74,CD79B,CD79A,MS4A1
-10.942492,-12.111355,Transitional B,IGKC,IGHM,TCL1A,HLA-DRA,CD79B,VPREB1,IGLC1,VPREB3
16.465546,-1.0120182,CD14+ Mono,S100A9,S100A8,LYZ,AC020656.1,VCAN,FCN1,LGALS1,H1FX
2.859949,-19.945818,Erythroblast,HBD,HBM,AHSP,HBB,CA1,PRDX2,HBA2,HBA1
8.274634,-19.1335,Normoblast,HBM,HBD,SLC25A37,AHSP,HBB,HBA1,HBA2,CA1
15.040628,-20.360106,Reticulocyte,HBD,MALAT1,HBM,HBB,HBA2,CA1,HBA1,AHSP
-16.642372,-10.990901,Naive CD20+ B IGKC+,IGKC,IGHM,HLA-DRA,CD74,CD79A,CD79B,MS4A1,HLA-DRB1
15.86166,-17.998226,Reticulocyte,HBD,HBM,MALAT1,HBB,AHSP,HBA2,HBA1,FOS
1.2708743,-20.674788,Erythroblast,HBM,HBD,HBB,AHSP,CA1,HBA1,HBA2,TMSB10
-8.001224,7.7077017,CD4+ T naive,TRBC1,JUNB,AL499604.1,MALAT1,TRBC2,HIST1H4C,EGR1,FOS
-8.464687,6.8929853,CD4+ T naive,CRIP1,JUNB,TSHZ2,MALAT1,ARL4C,FOS,JUN,PRKCQ-AS1
-18.170738,-11.733603,Naive CD20+ B IGKC+,IGKC,IGHM,CD74,HLA-DRA,CD69,HLA-DRB1,MS4A1,CD37
15.538936,-19.307732,Reticulocyte,HBD,HBM,MALAT1,HBB,HBA2,HBA1,AHSP,FOS
