UMAP 1,UMAP 2,cell_type,gene_0,gene_1,gene_2,gene_3,gene_4,gene_5,gene_6,gene_7
5.3891134,-16.469051,Naive CD20+ B IGKC+,IGKC,IGHM,HLA-DRA,CD74,HLA-DPB1,HLA-DRB1,IGHD,CD37
8.782556,-11.437775,Naive CD20+ B IGKC-,IGLC2,IGHM,CD74,HLA-DRA,CD79A,IGLC3,HLA-DPB1,HLA-DRB1
12.723738,1.6213927,CD14+ Mono,NEAT1,CTSS,TNFAIP3,LYZ,S100A9,NAMPT,SAT1,HLA-DRA
-13.811019,-3.8609457,CD4+ T naive,IL7R,ID2,SAT1,TRBC2,JUNB,TNFAIP3,TPT1,TMSB10
4.421291,18.388233,Reticulocyte,MALAT1,HBD,HBB,TPT1,HBA2,HBA1,AHSP,TMSB10
-2.559457,15.833464,Normoblast,HBD,HBM,HBB,SLC25A37,AHSP,HBA1,TMSB10,SLC4A1
-11.624933,-3.7445605,CD4+ T activated,TRBC1,MALAT1,TRAC,BCL11B,JUNB,CD69,SAT1,FOSB
-1.4327908,-2.3488564,CD8+ T CD57+ CD45RA+,TPT1,MALAT1,CD8A,CCL4,CCL5,CD8,TRAC,JUN
-8.446993,-2.130641,CD4+ T activated,CRIP1,AHNAK,ANXA1,ITGB1,S100A11,SYNE2,CCL5,KLF6
3.2713904,18.864933,Reticulocyte,HBD,MALAT1,HBB,HBA1,HBA2,TPT1,AHSP,TMSB10
-12.959701,-4.212249,CD4+ T naive,JUN,TRBC2,TPT1,TUBA1B,CRIP1,FOS,HBA2,IL7R
6.8794174,-15.730821,Naive CD20+ B IGKC+,IGKC,IGHM,HLA-DRA,CD74,HLA-DPB1,HLA-DRB1,CD79A,IGLC1
0.9847833,16.991045,Reticulocyte,HBD,HBM,MALAT1,HBB,AHSP,HBA2,TMSB10,HBA1
-3.092545,18.131039,Normoblast,HBD,SLC25A37,TPT1,HBM,SLC4A1,HBB,HBA1,ARL4A
6.278757,18.697205,Reticulocyte,MALAT1,HBB,HBA2,HBA1,HBD,TPT1,TMSB10,CA1
-3.1160839,11.242429,Erythroblast,HBM,HBD,CA1,HIST1H4C,HBB,AHSP,TMSB10,HBA1
-13.167398,-3.2608933,CD4+ T naive,HIST1H4C,KLF6,BCL11B,MALAT1,PCED1B-AS1,FOS,HBD,PRKCQ-AS1
3.7469966,17.827261,Reticulocyte,HBD,MALAT1,HBB,HBM,HBA2,HBA1,TPT1,TMSB10
-1.8210282,10.907879,Erythroblast,HBD,HBM,CA1,HBB,AHSP,TMSB10,SLC4A1,BLVRB
-4.8638434,11.987146,Erythroblast,HBD,HBM,AHSP,HIST1H4C,HBB,CA1,HBA2,TMSB10
-4.006908,12.107149,Erythroblast,HBM,HBD,AHSP,HIST1H4C,HBB,CA1,HBA1,TMSB10
11.184353,4.1724052,CD14+ Mono,S100A9,S100A8,LYZ,FCN1,IRF1,MNDA,AC020656.1,CD69
-12.027563,-3.578701,CD4+ T naive,MALAT1,HBA2,HBD,PRKCQ-AS1,HBB,TPT1,CD3G,TRAC
-12.619993,-5.245186,CD4+ T naive,ARL4C,TRBC2,FOS,BCL11B,YBX3,NOSIP,FOSB,CD3E
6.7263823,-16.057913,Naive CD20+ B IGKC+,IGKC,IGHM,HLA-DRA,CD74,CD79A,IGHD,HLA-DPB1,HLA-DRB1
-13.175983,-5.4066653,CD4+ T naive,TRBC1,MALAT1,TNFAIP3,FOS,JUN,EGR1,H1FX,AL499604.1
-2.2974052,16.509151,Normoblast,HBD,HBM,AHSP,HBB,SLC25A37,TMSB10,TPT1,SLC4A1
11.889606,6.2034054,CD14+ Mono,LYZ,S100A9,S100A8,AC020656.1,LGALS1,VCAN,ZEB2,MNDA
-10.865883,-2.0125499,CD4+ T activated,MALAT1,TRBC2,NEAT1,HLA-DRA,TRAC,CD74,HBA1,FOS
-9.708612,-2.5487359,CD4+ T activated,TRBC1,TRAC,CRIP1,NEAT1,HLA-DRA,HBA2,BCL11B,CD74
5.3460183,-16.868519,Naive CD20+ B IGKC+,IGKC,IGHM,CD74,HLA-DRA,HLA-DRB1,CD79A,CD79B,TCL1A
-12.980232,-5.820374,CD4+ T naive,TRBC1,CD7,JUN,ARL4C,TMSB10,JUNB,HBD,TPT1
-12.688447,-5.9850397,CD4+ T naive,TRBC1,TPT1,HIST1H4C,BCL11B,TMSB10,TRAC,HBD,HBA2
-0.9592429,-2.286802,NK,MALAT1,JUN,TPT1,CITED2,HIST1H4C,AL627171.2,IL7R,RGS2
11.274747,4.128331,CD14+ Mono,S100A9,LYZ,S100A8,LGALS1,AC020656.1,FCN1,TYROBP,CST3
-10.080429,-1.8240304,CD4+ T activated,FOS,CRIP1,ARL4C,KLF6,IL7R,TPT1,HLA-DRA,TRBC1
-2.377793,17.916367,Normoblast,HBD,SLC25A37,HBM,TPT1,HBB,AHSP,TMSB10,HBA1
-14.550554,-3.1091163,CD4+ T naive,BCL11B,JUNB,AL499604.1,GIMAP7,TRBC2,TNFAIP3,IL7R,MALAT1
-11.919466,-10.055906,CD8+ T naive,CD8B,CD8,KLRK1,HBA2,JUNB,ARL4C,HBA1,HBB
11.188656,4.023576,CD14+ Mono,LYZ,S100A9,S100A8,LGALS1,AC020656.1,FOSB,CD69,CTSS
-4.113947,-5.2967052,CD8+ T CD57+ CD45RA+,CCL5,CD8B,CD8A,NKG7,GNLY,GZMH,CD8,KLRB1
11.381831,5.5703974,CD14+ Mono,S100A8,S100A9,LYZ,LGALS1,HIST1H4C,NEAT1,MNDA,AC020656.1
0.34244174,-0.1285856,NK,GNLY,CCL4,GZMK,NKG7,MALAT1,TYROBP,GZMB,PPP2R5C
-12.322541,-4.9863195,CD4+ T naive,TRBC1,FOS,MALAT1,TPT1,CITED2,SAT1,AHNAK,ZFP36
-8.684973,-1.6569827,CD4+ T activated,TRAC,CD69,TRBC1,CRIP1,KLRB1,TMSB10,CD2,IL7R
-9.133938,-9.042052,CD8+ T naive,CD8B,CD8,CD8A,ARL4C,MALAT1,JUN,AIF1,CD3G
4.5338945,20.310074,Reticulocyte,MALAT1,TPT1,HBB,HBD,HBA1,HBA2,TMSB10,AHSP
13.92375,4.5271835,CD14+ Mono,S100A9,S100A8,LYZ,CTSS,VCAN,FCN1,SAT1,JUN
10.899889,4.0986066,CD14+ Mono,S100A9,S100A8,LYZ,AC020656.1,LGALS1,FCN1,CST3,HIST1H4C
-2.5065784,16.419773,Normoblast,HBD,SLC25A37,HBM,HBB,AHSP,TPT1,HBA1,TMSB10
4.923256,17.581402,Reticulocyte,MALAT1,HBB,HBD,HBA2,HBA1,CA1,TPT1,TMSB10
-3.3767383,18.068787,Normoblast,HBD,SLC25A37,HBB,TPT1,AHSP,HBA1,TMSB10,SLC4A1
-9.978272,-1.5600166,CD4+ T activated,CRIP1,NEAT1,CD2,S100A11,TRAC,ANXA1,AQP3,HIST1H4C
-5.045245,12.017919,Erythroblast,HBM,HBD,CA1,HBB,HIST1H4C,AHSP,PRDX2,HBA2
6.4321604,-16.30806,Naive CD20+ B IGKC+,IGKC,IGHM,HLA-DRA,CD74,IGHD,HLA-DRB1,CD79A,HLA-DPB1
7.0431957,-16.66006,Naive CD20+ B IGKC+,IGKC,IGHM,HLA-DRA,CD74,CD79B,CD79A,HLA-DRB1,HLA-DPB1
8.493127,-11.236259,Naive CD20+ B IGKC-,IGLC3,IGLC2,IGHM,HLA-DRA,CD74,CD79A,HLA-DRB1,HLA-DPB1
11.087574,4.452714,CD14+ Mono,S100A9,S100A8,LYZ,LGALS1,AC020656.1,NEAT1,ANXA1,HIST1H4C
-13.958687,-6.143486,CD4+ T activated,TRBC1,TPT1,HBD,TRAC,FOS,HBB,HBA2,CD3G
11.409327,1.9494998,CD14+ Mono,S100A9,S100A8,LYZ,CTSS,FOS,PSAP,FCN1,TYROBP
7.850234,-11.776135,Naive CD20+ B IGKC-,IGHM,CD74,CD79B,HLA-DRA,JUN,CD79A,FOS,IGKC
0.8548968,-0.78500473,NK,GNLY,CCL4,NKG7,TYROBP,CCL5,KLRB1,FCER1G,CMC1
6.603506,-15.091087,Naive CD20+ B IGKC+,IGKC,IGLC2,IGHM,HLA-DRA,CD74,CD79A,IGHD,JUN
-11.80094,-3.7155666,CD4+ T naive,MALAT1,JUNB,ARL4C,HBA2,BCL2,TPT1,CD69,HBA1
8.987989,-14.373945,Naive CD20+ B IGKC+,IGKC,IGHM,HLA-DRA,JUN,CD74,IGHD,CD79A,TCL1A
2.490456,19.56425,Reticulocyte,HBD,MALAT1,TPT1,HBB,AHSP,HBA1,TMSB10,HBA2
13.928702,3.3377085,CD14+ Mono,CTSS,S100A9,LYZ,FCN1,VCAN,S100A8,PSAP,FGL2
-2.2784057,11.455658,Erythroblast,HBD,AHSP,HBM,HBB,CA1,PRDX2,TMSB10,HBA1
4.657919,19.498463,Reticulocyte,MALAT1,HBD,TPT1,HBB,HBA1,HBA2,TMSB10,AHSP
-13.055624,-4.0569944,CD4+ T activated,TRBC1,DUSP2,FOS,TNFAIP3,CRIP1,HIST1H4C,BCL11B,MALAT1
13.280653,3.967027,CD14+ Mono,S100A9,S100A8,LYZ,CTSS,PSAP,FCN1,CST3,MNDA
-13.705732,-2.590514,CD4+ T naive,JUN,CRIP1,PRKCQ-AS1,BCL2,FOS,NOSIP,ARL4C,AL499604.1
-12.186825,-7.829251,CD8+ T naive,CD8,CD8A,JUN,FOSB,HBA1,DUSP2,NUCB2,ARL4C
-11.681886,-10.889125,CD8+ T naive,CD8B,CD8,LINC02446,KLRK1,H1FX,FOSB,IL7R,CD8A
6.285576,-16.297615,Naive CD20+ B IGKC+,IGKC,IGHM,HLA-DRA,CD74,HLA-DPB1,IGHD,TCL1A,CD37
-2.977254,-6.1546,CD8+ T CD57+ CD45RA+,CCL5,NKG7,GNLY,GZMH,CD8B,JUNB,HBA2,CD8
-2.6814852,18.140152,Normoblast,HBD,SLC25A37,TPT1,HBB,AHSP,SLC4A1,HBM,TMSB10
-14.400415,-2.2735546,CD4+ T naive,IL7R,MALAT1,TNFAIP3,HBA2,SAT1,HBB,BCL11B,GIMAP7
-10.121864,-1.3798296,CD4+ T activated,TRBC2,CRIP1,GPR183,HBA2,ITGB1,KLRB1,ARL4C,HBB
7.4447517,-11.5037365,Naive CD20+ B IGKC-,IGLC2,HLA-DRA,CD74,IGHM,CD79B,HLA-DRB1,MS4A1,CD79A
-10.85539,-5.5733013,CD4+ T activated,TRBC2,IGKC,JUNB,GPR183,NEAT1,ARL4C,HBA2,SAT1
5.9877253,-16.352022,Naive CD20+ B IGKC+,IGKC,IGHM,HLA-DRA,CD74,HLA-DRB1,CD69,HLA-DPB1,CD79A
12.672306,1.368372,CD14+ Mono,NEAT1,KLF6,FOSB,CTSS,LYZ,SOD2,IRF1,S100A9
10.782185,5.231037,CD14+ Mono,LYZ,S100A9,S100A8,LGALS1,SAT1,NEAT1,AC020656.1,FOSB
6.8434,-16.541521,Naive CD20+ B IGKC+,IGKC,IGHM,HLA-DRA,CD79A,CD74,IGHD,HLA-DRB1,TCL1A
7.2872477,-11.804142,Naive CD20+ B IGKC-,IGHM,HLA-DRA,IGLC2,CD74,HLA-DRB1,CD79A,IGHD,HLA-DPB1
-5.524443,11.705924,Erythroblast,HBD,HBM,HIST1H4C,AHSP,CA1,HBB,PRDX2,TMSB10
5.4289203,-16.198524,Naive CD20+ B IGKC+,IGKC,IGHM,HLA-DRA,CD74,HLA-DRB1,IGHD,CD79A,HLA-DPB1
11.079681,-10.021549,Transitional B,IGLC2,IGHM,IGLC3,CD79B,HLA-DRA,CD24,IGLC1,VPREB3
-11.380365,-3.3880014,CD4+ T naive,SAT1,IL7R,ARL4C,HBB,BCL2,CD69,TRAT1,AL499604.1
-14.656603,-5.683636,CD4+ T naive,JUNB,TRBC1,TRAC,FOS,MALAT1,NOSIP,HBA2,JUN
-7.381571,-1.2854431,CD4+ T activated,CRIP1,CITED2,TRBC2,ANXA1,JUN,ITGB1,ZFP36,IL7R
4.1935225,18.798008,Reticulocyte,MALAT1,HBD,TPT1,HBB,HBA1,HBA2,HBM,TMSB10
14.114633,1.8863358,CD14+ Mono,CTSS,PSAP,S100A9,NEAT1,LYZ,HLA-DRA,ZFP36L1,FGL2
-14.14653,-4.2080073,CD4+ T naive,AL499604.1,MALAT1,HBA2,TRBC2,ARL4C,HIST1H4C,HBB,IRF1
-11.506512,-6.81845,CD8+ T naive,JUN,CD8,TRBC2,CD8A,MALAT1,CD8B,HBB,HBA2
5.5939617,-16.551563,Naive CD20+ B IGKC+,IGKC,IGHM,CD74,HLA-DRA,JUN,CD79A,HLA-DPB1,HLA-DRB1
-14.896744,-4.91124,CD4+ T naive,TRBC1,TNFAIP3,JUNB,FOS,JUN,MALAT1,AL499604.1,TRAC
1.9648064,17.438196,Reticulocyte,HBD,MALAT1,HBB,HBM,HBA2,TPT1,HBA1,TMSB10
11.380987,3.5504594,CD14+ Mono,NEAT1,LYZ,S100A9,S100A8,FOSB,IFI30,LGALS1,AC020656.1
-13.007133,-3.730709,CD4+ T activated,TRBC2,HBB,BCL11B,JUN,FOS,NEAT1,MALAT1,ARL4C
-10.099679,-1.9688733,CD4+ T activated,CRIP1,CD69,TRBC2,GPR183,S100A11,TPT1,HBA2,ITGB1
6.182811,18.609175,Reticulocyte,MALAT1,HBB,HBA1,HBA2,TPT1,HBD,TMSB10,AHSP
12.918891,2.3337908,CD14+ Mono,S100A9,CTSS,S100A8,LYZ,PSAP,VCAN,FOSB,IFI30
-0.6921073,18.321598,Reticulocyte,HBD,MALAT1,HBB,AHSP,SLC25A37,TPT1,HBM,TMSB10
-12.664682,-4.0690536,CD4+ T naive,H1FX,PRKCQ-AS1,TRBC2,MAL,TPT1,NEAT1,AL499604.1,MARCKSL1
12.281929,1.8013182,CD14+ Mono,S100A9,CTSS,S100A8,LYZ,NEAT1,SAT1,CST3,NAMPT
11.981216,2.144926,CD14+ Mono,S100A9,S100A8,CTSS,LYZ,TNFAIP3,PSAP,FCN1,CST3
-9.24732,-0.8770824,CD4+ T activated,CRIP1,CITED2,ANXA1,CD2,TNFAIP3,HBA1,RGS1,ITGB1
6.324685,-14.991684,Naive CD20+ B IGKC+,IGKC,HLA-DRA,IGHM,CD74,HLA-DPB1,IGLC2,CD79A,HLA-DRB1
13.891245,2.3990254,CD14+ Mono,CTSS,S100A9,PSAP,SAT1,RGS2,RHOB,NEAT1,FOS
-2.5036507,12.93157,Erythroblast,HBD,HBB,HBM,AHSP,HBA1,CA1,TMSB10,HBA2
-13.317669,-4.447706,CD4+ T naive,JUNB,MALAT1,IL7R,BCL11B,HBA1,SAT1,HBD,HIST1H4C
6.723583,-14.417654,Naive CD20+ B IGKC+,IGKC,IGLC2,IGHM,HLA-DRA,CD74,CD79A,HLA-DRB1,IGHD
-1.9529873,11.150095,Erythroblast,HBM,HBD,HBB,AHSP,SLC4A1,CA1,SLC25A37,TMSB10
-2.8201368,17.7187,Normoblast,HBD,SLC25A37,HBB,TPT1,AHSP,HBM,TMSB10,HBA1
7.182212,-15.931036,Naive CD20+ B IGKC+,IGKC,HLA-DRA,CD74,CD79A,IGHM,HLA-DRB1,HLA-DPB1,MS4A1
8.612018,18.678627,Reticulocyte,MALAT1,HBB,HBA1,HBA2,TPT1,TMSB10,JUNB,SNCA
6.7573085,18.941647,Reticulocyte,MALAT1,HBB,HBA2,HBA1,HBD,TMSB10,TPT1,CA1
7.1110363,19.353203,Reticulocyte,MALAT1,HBA1,TPT1,HBA2,HBB,TMSB10,HBD,SNCA
-9.0543375,-2.218092,CD4+ T activated,CRIP1,ANXA1,S100A11,RGS1,LGALS1,FOS,ITGB1,CD69
-13.789433,-2.179405,CD4+ T naive,SAT1,PCED1B-AS1,TNFAIP3,MALAT1,TRBC1,FOS,ARL4C,HIST1H4C
4.449396,18.763493,Reticulocyte,MALAT1,TPT1,HBD,HBB,HBA1,HBA2,TMSB10,HBM
-0.26733685,18.118835,Reticulocyte,HBD,MALAT1,HBB,AHSP,TMSB10,SLC25A37,HBA1,HBM
3.91822,18.827682,Reticulocyte,HBD,MALAT1,HBB,HBA1,HBA2,TPT1,HBM,TMSB10
-14.256556,-4.8890686,CD4+ T activated,TRBC1,MALAT1,JUN,JUNB,TNFAIP3,TRAC,HIST1H4C,TPT1
-10.65524,-9.584863,CD8+ T naive,CD8B,LINC02446,CD8,CD8A,TRBC2,AIF1,HBA1,HBB
-11.6898,-6.8169885,CD4+ T naive,TPT1,CD7,NEAT1,JUNB,CD3E,HBD,TRAC,TMSB10
12.959922,4.228599,CD14+ Mono,S100A9,S100A8,LYZ,JUN,CTSS,FCN1,ZFP36,VCAN
7.237121,-11.728867,Naive CD20+ B IGKC-,IGLC3,HLA-DRA,IGLC2,IGHM,CD74,HLA-DPB1,HLA-DRB1,MS4A1
5.9164977,-16.564379,Naive CD20+ B IGKC+,IGKC,IGHM,CD74,HLA-DRA,HLA-DRB1,JUN,CD79A,HLA-DPB1
-5.0685062,11.965595,Erythroblast,HBM,HBD,AHSP,HIST1H4C,HBB,PRDX2,CA1,BLVRB
11.863099,5.909417,CD14+ Mono,LYZ,S100A8,S100A9,LGALS1,AC020656.1,ZEB2,LST1,PSAP
13.145099,1.7063859,CD14+ Mono,NEAT1,CTSS,RHOB,S100A9,LYZ,NAMPT,RGS2,PSAP
0.64591205,-1.2058351,NK,CCL4,GNLY,NKG7,FOS,CCL5,FGFBP2,TYROBP,GZMB
10.671494,-10.512909,Transitional B,CD79B,IGLC2,IGLC3,IGHM,HLA-DRA,TCL1A,VPREB3,CD74
9.744534,-10.804244,Naive CD20+ B IGKC-,CD74,IGLC2,IGHM,HLA-DRA,HLA-DRB1,FOS,CD79A,CD79B
1.2213659,19.079887,Reticulocyte,HBD,MALAT1,TPT1,HBM,HBB,TMSB10,HBA1,SLC25A37
6.303405,-16.354542,Naive CD20+ B IGKC+,IGKC,IGHM,HLA-DRA,CD74,HLA-DRB1,CD79A,JUN,IGHD
7.409381,-13.316256,Naive CD20+ B IGKC-,IGLC2,IGKC,IGHM,HLA-DRA,IGHD,CD74,TCL1A,CD79A
5.7719526,-16.787191,Naive CD20+ B IGKC+,IGKC,HLA-DRA,IGHM,CD74,HLA-DRB1,HLA-DPB1,CD79A,JUN
-12.11636,-3.9415827,CD4+ T naive,ARL4C,SAT1,HIST1H4C,TPT1,TRBC2,MALAT1,BCL11B,HBD
11.317778,-9.390167,Transitional B,IGLC2,CD79B,TCL1A,IGLC3,IGHM,CD24,SOX4,YBX3
12.980324,1.7808151,CD14+ Mono,LYZ,NEAT1,CTSS,NAMPT,S100A9,TNFAIP3,SOD2,FOSB
5.6418276,17.932903,Reticulocyte,MALAT1,HBB,HBA2,HBA1,HBD,TPT1,TMSB10,HBM
14.531364,2.6292233,CD14+ Mono,CTSS,HLA-DRA,S100A9,LYZ,PSAP,JUN,AIF1,CST3
-12.608898,-4.7494583,CD4+ T naive,FOS,TRBC2,HBA2,JUNB,BCL2,TPT1,TRAC,NOSIP
5.488537,-16.663815,Naive CD20+ B IGKC+,IGKC,IGHM,HLA-DRA,CD74,IGHD,TCL1A,MS4A1,HLA-DPB1
3.2945306,19.058506,Reticulocyte,HBD,MALAT1,TPT1,HBM,HBB,HBA1,HBA2,TMSB10
11.224274,3.17271,CD14+ Mono,S100A9,S100A8,LYZ,S100A12,FCN1,CTSS,LST1,MNDA
12.799353,5.357253,CD14+ Mono,S100A9,S100A8,LYZ,FCN1,VCAN,CTSS,AC020656.1,MNDA
-1.7890599,10.883698,Erythroblast,HBD,AHSP,SLC4A1,HBM,SLC25A37,HBB,TMSB10,HBA1
-11.897833,-7.815752,CD8+ T naive,CD8,MALAT1,CD8A,FOS,JUN,DUSP2,KLF6,BCL11B
-10.192072,-3.0411243,CD4+ T activated,JUNB,BCL11B,SAT1,IL7R,TRBC2,KLRB1,H1FX,TPT1
7.0779324,-11.818433,Naive CD20+ B IGKC-,IGLC3,IGLC2,IGHM,HLA-DRA,CD74,CD79A,HLA-DRB1,IGHD
5.948331,-15.857832,Naive CD20+ B IGKC+,IGKC,IGHM,HLA-DRA,CD74,HLA-DRB1,IGHD,JUN,CD79A
11.657783,2.7450461,CD14+ Mono,S100A9,S100A8,LYZ,S100A12,CTSS,FCN1,VCAN,MNDA
-8.930941,-1.9256454,CD4+ T activated,CRIP1,MALAT1,HBA2,CITED2,TPT1,HBB,TRAC,JUN
-12.481021,-4.9504848,CD4+ T naive,TNFAIP3,HBA2,HBB,MALAT1,HBA1,NEAT1,H1FX,TPT1
10.500484,3.438168,CD14+ Mono,S100A8,S100A9,LYZ,NEAT1,LGALS1,JUN,S100A12,FOSB
6.9314394,-15.874989,Naive CD20+ B IGKC+,IGKC,HLA-DRA,IGHM,CD74,CD79A,HLA-DRB1,HLA-DPB1,CD79B
12.778197,2.1560178,CD14+ Mono,CTSS,S100A9,S100A8,TNFAIP3,RGS2,PSAP,FCN1,LYZ
10.441963,3.6811464,CD14+ Mono,S100A8,S100A9,LYZ,FOSB,LGALS1,FCN1,AC020656.1,CD69
-9.628888,-2.1498892,CD4+ T activated,SAT1,DUSP2,CD69,IL7R,TRBC1,HBA2,HBB,JUN
-12.936584,-4.762407,CD4+ T naive,PRKCQ-AS1,AL499604.1,MALAT1,CD69,FOS,TPT1,ARL4C,TNFAIP3
7.558169,-11.838604,Naive CD20+ B IGKC-,IGLC2,IGHM,IGLC3,HLA-DRA,CD74,CD79A,HLA-DPB1,CD79B
14.831745,5.017581,CD14+ Mono,S100A9,LYZ,S100A8,CTSS,PSAP,FCN1,TYROBP,AIF1
-13.791136,-5.297211,CD4+ T naive,TRBC1,JUNB,TNFAIP3,FOS,BCL11B,AL499604.1,TPT1,TMSB10
7.141142,18.172821,Reticulocyte,MALAT1,HBB,HBA2,HBA1,TPT1,CA1,TMSB10,HBM
11.972433,5.1621304,CD14+ Mono,S100A9,S100A8,LYZ,CTSS,TYROBP,S100A12,FOS,FCN1
5.1116953,20.639492,Reticulocyte,MALAT1,HBD,HBB,TPT1,HBA2,HBA1,TMSB10,SLC25A37
-5.799773,11.673765,Erythroblast,HBD,HBM,AHSP,HIST1H4C,PRDX2,HBB,BLVRB,TMSB10
3.8572447,17.71183,Reticulocyte,MALAT1,HBD,HBB,HBA2,HBA1,TPT1,HBM,TMSB10
-13.669395,-4.521324,CD4+ T naive,JUNB,TRBC1,H1FX,BCL11B,MALAT1,SAT1,FOS,TPT1
2.8717942,19.874065,Reticulocyte,HBD,MALAT1,TPT1,HBB,HBA1,TMSB10,HBA2,AHSP
13.563737,1.9885068,CD14+ Mono,CTSS,LYZ,NEAT1,S100A9,HLA-DRA,FOSB,CD74,FOS
-2.814104,16.828943,Normoblast,HBD,SLC25A37,SLC4A1,HBB,TPT1,AHSP,TMSB10,HBA1
7.2134914,-12.789919,Naive CD20+ B IGKC-,IGHM,CD74,HLA-DRA,IGHD,TCL1A,MS4A1,CD79A,HLA-DRB1
5.9494305,18.778307,Reticulocyte,MALAT1,TPT1,HBB,HBA1,HBA2,HBD,CA1,TMSB10
-13.644495,-1.849155,CD4+ T naive,ARL4C,TRBC2,PRKCQ-AS1,MALAT1,SAT1,TRAT1,AL499604.1,GIMAP7
-14.664796,-4.3714848,CD4+ T naive,JUNB,MALAT1,SAT1,AL499604.1,ID2,HBD,HBB,TNFAIP3
7.302994,-11.760362,Naive CD20+ B IGKC-,IGLC3,IGHM,IGLC2,CD74,HLA-DRA,CD79A,IGHD,HLA-DRB1
-2.733858,16.064726,Normoblast,HBD,HBM,SLC25A37,HBB,AHSP,SLC4A1,TMSB10,HBA1
-9.2239685,-3.389801,CD4+ T activated,CRIP1,FOS,TPT1,SAT1,HBD,S100A11,KLF6,CD3E
11.417718,3.4355702,CD14+ Mono,LYZ,S100A9,S100A8,NEAT1,CTSS,TNFAIP3,RGS2,VCAN
7.449148,-11.757599,Naive CD20+ B IGKC-,IGLC2,IGHM,HLA-DRA,CD74,HLA-DRB1,CD79A,CD37,MS4A1
10.435881,-10.647558,Transitional B,IGLC3,CD79B,IGHM,IGLC2,TCL1A,RGS2,CD24,HLA-DRA
5.524885,-16.915443,Naive CD20+ B IGKC+,IGKC,IGHM,HLA-DRA,CD74,IGHD,CD79B,HLA-DRB1,HLA-DPB1
11.708477,2.1432917,CD14+ Mono,S100A9,CTSS,S100A8,LYZ,TYROBP,SOD2,SAT1,IFI30
-2.070374,11.4883995,Erythroblast,HBD,HBM,CA1,HBB,AHSP,HBA1,HBA2,TMSB10
-8.400997,-3.0307856,CD4+ T activated,TRBC1,JUNB,TRAC,HBB,CD69,MALAT1,CD3G,HBA2
2.2623775,18.473455,Reticulocyte,HBD,MALAT1,HBB,TPT1,HBA2,AHSP,HBA1,TMSB10
-11.38309,-2.3692355,CD4+ T activated,TNFAIP3,CD69,MALAT1,HBB,RGS1,HBA1,HBA2,FOS
12.795309,3.3263187,CD14+ Mono,S100A9,S100A8,LYZ,CTSS,FCN1,LGALS1,CST3,TYROBP
-8.99795,-1.6364986,CD4+ T activated,KLF6,FOS,MALAT1,JUN,HBA2,ANXA1,HBA1,TNFAIP3
13.094996,4.4099684,CD14+ Mono,S100A9,S100A8,LYZ,JUN,VCAN,CD14,RGS2,EGR1
13.348517,1.8894293,CD14+ Mono,S100A9,CTSS,LYZ,S100A8,PSAP,TYROBP,FCN1,CST3
-4.960765,11.752466,Erythroblast,HIST1H4C,HBD,HBM,AHSP,HBB,CA1,TMSB10,HBA2
-4.691928,11.488219,Erythroblast,HBD,HBM,HIST1H4C,HBB,AHSP,HBA1,HBA2,TMSB10
-13.137873,-4.046253,CD4+ T naive,FOS,TRBC2,GIMAP7,NOSIP,HIST1H4C,KLF6,ARL4C,TPT1
-2.4753315,17.455086,Normoblast,HBD,SLC25A37,HBB,TPT1,AHSP,HBM,ARL4A,TMSB10
-8.646578,-2.62846,CD4+ T activated,JUN,HBA2,HBB,DUSP2,MALAT1,JUNB,HBA1,SAT1
1.9269323,18.734495,Reticulocyte,MALAT1,HBD,HBB,TPT1,HBA2,HBA1,TMSB10,HBM
7.9262123,-15.067274,Naive CD20+ B IGKC+,IGKC,HLA-DRA,IGHM,CD74,IGHD,JUN,HLA-DPB1,HLA-DRB1
-3.0460243,18.131071,Normoblast,HBD,SLC25A37,TPT1,ARL4A,AHSP,SLC4A1,HBB,HBA1
-9.63381,-1.6280675,CD4+ T activated,TRBC2,CRIP1,CD2,SAT1,AL499604.1,JUN,TRAC,GPR183
6.1098013,-17.005745,Naive CD20+ B IGKC+,IGKC,IGHM,HLA-DRA,CD74,HLA-DRB1,CD79A,JUN,IGHD
4.409377,18.278118,Reticulocyte,MALAT1,HBD,HBB,HBA1,HBA2,TPT1,AHSP,TMSB10
-8.43042,-1.1442258,CD4+ T activated,JUNB,TRBC2,IL7R,KLRB1,CD2,GPR183,MAF,DDIT4
12.907219,5.414366,CD14+ Mono,S100A9,S100A8,LYZ,FCN1,S100A12,VCAN,AC020656.1,CTSS
-2.51209,17.99641,Normoblast,HBD,SLC25A37,HBM,HBB,AHSP,SLC4A1,TMSB10,ARL4A
7.074502,-15.346033,Naive CD20+ B IGKC+,IGKC,IGHM,HLA-DRA,CD74,TCL1A,JUN,HLA-DPB1,HLA-DRB1
11.413807,-10.200936,Transitional B,IGHM,TCL1A,HLA-DRA,CD79B,IGKC,IGLC1,CD74,SOX4
12.037807,6.041758,CD14+ Mono,LYZ,S100A9,S100A8,LGALS1,AC020656.1,FCN1,CST3,NEAT1
-2.4574578,11.471449,Erythroblast,HBD,HBM,AHSP,HBB,TMSB10,HIST1H4C,HBA1,CA1
-3.269599,17.390364,Normoblast,SLC25A37,HBD,HBM,AHSP,HBB,TPT1,TMSB10,SLC4A1
